id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
754948615362013626,Double story townhouse with multiple balconies,486694631,Sharjeel,,Moreland,-37.70358,144.95283,Private room,61,1,35,2024-01-19,2.14,1,357,22,
47144770,Serene river and golf course views from all rooms.,26830613,Carmel,,Moonee Valley,-37.78168,144.9021,Entire home/apt,150,2,43,2024-02-24,1.10,1,319,18,
924996138761592739,*Promo!* 2-Min to Train Station!,519164948,Super Homes,,Moreland,-37.71854576744579,144.9218733655588,Entire home/apt,149,10,8,2024-03-05,1.03,2,0,8,
48682093,The Emerald - Luxury Escape,152679049,Julia,,Port Phillip,-37.83548,144.97162,Entire home/apt,175,1,0,,,1,67,0,
588664898178081304,Hudson | Leafy Toorak residence with Foxtel,354885434,Quickstay,,Stonnington,-37.83407,145.01995,Entire home/apt,457,2,35,2024-02-12,1.47,26,297,13,
10811146,CBD Loft 3 Beds 2 Baths,55971657,Lisa,,Melbourne,-37.80851,144.96052,Entire home/apt,,1,144,2020-07-05,1.68,1,0,0,
990879091413838953,WSP Spencer St Premium Luxury,531172716,Chee Cheong,,Melbourne,-37.81353,144.95317,Entire home/apt,784,2,0,,,2,134,0,
972783275918561634,Resort-style apartment in urban area,174485933,Jas,,Melbourne,-37.81302,144.94212,Entire home/apt,190,1,11,2024-02-24,2.46,2,172,11,
848793,Farm Stay - Selby- Dandenong Ranges- Cabin 1,3160757,Yvette,,Yarra Ranges,-37.91226,145.38372,Entire home/apt,,5,29,2024-01-12,0.31,1,0,1,
36209679,"Close to freeway, Westfield shopping centre",272324641,Peter,,Casey,-37.99973,145.2716,Entire home/apt,,1,2,2019-09-02,0.04,1,0,0,
4663993,WHOLE HOUSE Netflix Parking Wifi 2bed2Bath S.Yarra,23095784,Nadya,,Stonnington,-37.84086,144.99306,Entire home/apt,,2,36,2024-03-14,0.32,1,331,16,
35716259,Forget Me Not Cottages-Water Garden,15262130,Forget Me Not,,Yarra Ranges,-37.75276,145.69586,Entire home/apt,285,1,4,2024-01-21,1.04,4,174,4,
32194329,Private Studio with private entrance,4318429,Tahirih,,Wyndham,-37.91058,144.73467,Entire home/apt,100,2,82,2023-03-05,1.33,1,70,0,
10840932,Gorgeous 2BD Architect's Home- Walk to Beach!,3929204,Natalie,,Port Phillip,-37.87652,144.98723,Entire home/apt,,14,3,2017-12-27,0.03,2,0,0,
13836182,Beautiful townhouse,74216331,David,,Yarra,-37.78458,144.98665,Private room,,15,0,,,1,0,0,
14268442,In the Heart of Carlton,7090150,Nelson,,Melbourne,-37.80062,144.96811,Entire home/apt,,5,3,2017-12-31,0.03,1,0,0,
17373183,"Modern, stylish converted warehouse",27009277,Alex,,Port Phillip,-37.86819,144.98603,Entire home/apt,,14,0,,,2,0,0,
38053644,Stylish Ensuite in Brand New Townhouse,53488420,Echo Xiaohang,,Darebin,-37.72848,144.99395,Private room,100,2,47,2023-04-23,0.90,1,81,1,
936791774392727674,Apartment 2B2B with Large Courtyard,50322134,Filippo,,Moonee Valley,-37.7597077,144.926451,Entire home/apt,205,1,3,2024-01-14,0.41,11,87,3,
20463070,Spacious Apt in Flemington!,48809303,Erica,,Moonee Valley,-37.78784,144.92982,Entire home/apt,,10,0,,,1,0,0,
27909494,North Melbourne 'City Gardens' Apartment,37454608,Kathleen,,Melbourne,-37.79826,144.94609,Entire home/apt,,90,2,2019-11-29,0.03,2,0,0,
22984889,Light-filled and quiet double bedroom in Boronia,170437670,The Anh,,Knox,-37.85181,145.29685,Private room,,2,23,2019-10-13,0.31,1,0,0,
34828587,Mitcham  Charming 2Bedroom Home & Train & WiFi,230769699,Jenny,,Whitehorse,-37.8168,145.20693,Entire home/apt,180,30,17,2019-10-30,0.29,1,59,0,
28721772,Manhattan tower private room in CBD,182524889,AhYou,,Melbourne,-37.81567,144.95304,Private room,,28,0,,,1,0,0,
24256164,"Alexanblue,near melb uni,car park, wifi",162721037,Sub,,Melbourne,-37.79406,144.97086,Entire home/apt,,1,85,2020-06-11,1.20,1,0,0,
39139252,Luxurious South Yarra Apartment,299235960,Emma,,Stonnington,-37.83805,144.99362,Entire home/apt,,2,5,2020-03-08,0.10,1,0,0,
42812661,Cozy Queen bedroom near Monash Clayton,38532467,Yang,,Monash,-37.9083,145.12211,Private room,,1,10,2021-02-23,0.20,1,0,0,
47240459,Forest hill queen bed 2,313028923,Brett And Fiona,,Whitehorse,-37.83238,145.17789,Private room,,1,5,2022-05-19,0.13,4,0,0,
685974329140676391,Private grannyflat with big outdoor area,28582523,Joachim,,Port Phillip,-37.8624543,145.0056364,Private room,,5,4,2023-02-27,0.21,1,0,0,
857632217643530504,"Spacious, central apartment!",83374277,Mary,,Stonnington,-37.83783663355653,144.99175377459645,Entire home/apt,,24,0,,,1,0,0,
37975071,Queen Room in Boutique Parkville Hotel,287968585,Ryan,,Melbourne,-37.79559,144.95761,Private room,207,1,50,2023-11-06,1.43,3,326,6,
1068578120546608551,Cosy Seaside Retreat - Charming Unit by the Beach,46274430,Jacob,,Kingston,-37.97606376543878,145.07322500194033,Entire home/apt,116,2,5,2024-03-11,3.00,1,148,5,
572621302259863275,Fantastic 4 bedroom family entertainer@Clyde North,157873105,Aaron,,Casey,-38.09191,145.34918,Entire home/apt,,3,23,2024-03-03,0.93,45,0,9,
38117602,Golden Village Farm King Room,100564438,Xuenan,,Yarra Ranges,-37.6787,145.51564,Private room,110,300,5,2021-04-05,0.12,1,365,0,
830053538824706888,Private Room3 20 min. CBD and Airport,501741740,Sam,,Wyndham,-37.84206,144.72192,Private room,65,1,15,2024-03-10,1.15,3,162,12,
568457632370620052,Heart of Richmond Hideaway with Spacious Balcony,347595664,Alex,,Yarra,-37.825294,145.006775,Entire home/apt,187,2,29,2024-01-25,1.21,29,308,11,
50182355,Cosy 1 bedroom central location,122492019,Michael,,Moonee Valley,-37.76488,144.92018,Entire home/apt,110,2,3,2021-07-09,0.09,1,161,0,
581204097617827873,Full appartment with F1 views,53992126,Manuel,,Port Phillip,-37.854092,144.981598,Entire home/apt,,2,2,2024-01-05,0.74,1,1,2,
22656244,Tree House,25340064,Natalie,,Manningham,-37.80223,145.19743,Entire home/apt,280,7,13,2022-01-01,0.18,2,342,0,
938610388597814019,Beautiful and quiet independent unit in Melbourne,414604017,Sabrina,,Whitehorse,-37.837082192777544,145.20598031580448,Entire home/apt,89,1,51,2024-02-23,6.40,1,52,51,
692276719591014776,Mooroolbark Pet Friendly 4 Bedroom House,40571613,Cindy,,Yarra Ranges,-37.7943808,145.3175243,Entire home/apt,735,2,2,2023-09-06,0.14,2,179,1,
740893635285996236,Crown |2BrApt@20th Floor*Pool*gym|Netflix|Parking,103638895,Julie,,Melbourne,-37.827201323233346,144.95844929634168,Entire home/apt,348,30,3,2023-03-03,0.19,1,59,0,
993152503403346201,Heart CBD -1 Bedroom Great View Top Floor,9198367,Nest-Apartments,,Melbourne,-37.8092252,144.9613779,Entire home/apt,250,2,3,2023-12-15,0.61,36,152,3,
1075163196704450358,Modern 2BR Apt Melbourne Central,555444070,Max,,Melbourne,-37.8088259,144.9595488,Entire home/apt,169,1,0,,,13,32,0,
1096574586316292962,"3BR 2BATH, Amazing Seaview, Southbank,Crown,Lvl 39",469180461,Alex,,Melbourne,-37.8259875,144.963401,Entire home/apt,556,1,2,2024-03-04,2,16,47,2,
764959819231153917,Bright 1B apt next to Flagstaff Garden w City view,213225288,Ming,,Melbourne,-37.8123,144.95755,Entire home/apt,135,1,59,2024-02-29,3.70,39,82,45,
17989212,One Step Away to Queen Victoria Market with WiFi,54556815,Melstay,,Melbourne,-37.80661,144.96174,Entire home/apt,90,2,152,2024-02-20,1.79,1,40,21,
1085347444303338597,south yarra 温馨干净203房,539449082,Wen,,Stonnington,-37.846014,144.994521,Shared room,100,1,0,,,5,252,0,
884222577752849568,*Promo* 2 Minutes Walk to Train Station!,458178818,Jessie,,Moreland,-37.71887,144.9218,Entire home/apt,196,14,2,2023-10-22,0.28,5,355,2,
1035160056518475630,Roo View Apartment,135794417,Bhavna,,Hume,-37.67001046483481,144.90948185804277,Entire home/apt,149,1,6,2024-02-25,1.91,1,246,6,
982779527741719244,Spacious 4 BR Holiday House,389674120,Daniel,,Casey,-37.96869084784684,145.2431222111478,Entire home/apt,180,2,2,2024-01-06,0.71,2,260,2,
39061751,The Lighthouse: Character-filled Abode near Beach,431039793,Yudo,,Port Phillip,-37.85247,144.96069,Entire home/apt,229,2,57,2024-03-02,1.06,48,233,19,
38556005,Luxury Caravan with a 9 bus seater & roof tent,33891956,Peiyang,,Monash,-37.89294,145.09343,Entire home/apt,499,1,0,,,1,89,0,
42930912,Melbourne’s Arts and Culture Precinct,341836947,Chaminda,,Port Phillip,-37.83095,144.97087,Entire home/apt,491,1,44,2024-03-12,1.11,2,360,11,
4796755,Absolutely central Melbourne,10770585,Catherine,,Melbourne,-37.81073909973919,144.96341186758542,Entire home/apt,110,5,155,2024-02-29,1.39,1,14,23,
1080835736697697915,South Yarra Oasis,36910818,Maree,,Stonnington,-37.8354345,144.9881506,Entire home/apt,250,2,0,,,1,262,0,
7438765,Style and luxury on Garfield.,28594840,Tony,,Yarra,-37.812921753116264,144.99184859729235,Entire home/apt,161,1,36,2024-02-24,2.60,1,11,33,
36806590,澳洲 墨尔本最大华人区，box hill（博士山）。欢迎您前来观光旅游。,276659678,Luxia,,Whitehorse,-37.83572,145.12482,Entire home/apt,100,20,0,,,1,179,0,
880981643748656001,The Cherry Blossom Suite - with spa and fireplace,196492736,Maria,,Yarra Ranges,-37.889620684465804,145.3886098016352,Entire home/apt,272,2,8,2024-01-27,0.93,4,210,8,
825808157512988980,Spacious Room near Chapel Street,2561514,Jacopo,,Stonnington,-37.85726,145.00042,Private room,115,1,5,2023-12-10,0.88,1,169,5,
29789710,Shared room for female for 2..3 weeks,148497803,Sweety,,Melbourne,-37.80833,144.96072,Shared room,540,10,0,,,1,91,0,
650987336787910473,Simply Melbourne,85705998,Ready Set Stay,,Melbourne,-37.8089991,144.9610792,Entire home/apt,117,1,38,2024-03-01,1.86,22,247,19,
3064671,Casa Cimino Beachfront property,15597486,Casa Cimino,,Frankston,-38.15518,145.10996,Entire home/apt,,10,39,2016-12-21,0.33,1,0,0,
746716488838719419,Newly renovated house in the heart of Springvale,92236455,Steven,,Greater Dandenong,-37.95305,145.15221,Entire home/apt,150,2,26,2024-02-22,1.63,1,328,18,
801661763183105466,Two bedrooms opposite Royal Melbourne Golf Course,32446267,Liz,,Bayside,-37.9716,145.03613,Private room,120,3,2,2024-02-29,0.17,2,67,2,
35812509,One Bedroom Apartment,98408177,Quest Frankston On The Bay,,Frankston,-38.14311,145.12057,Entire home/apt,307,1,24,2023-12-25,0.44,4,345,3,
3381253,Spacious  Apartment,2521909,Sarah,,Stonnington,-37.83659,145.02361,Entire home/apt,,3,16,2017-01-22,0.14,1,0,0,
3829874,Sunny luxury 2 bedroom apartment,19713441,Sharon,,Port Phillip,-37.86013,144.97749,Entire home/apt,,4,4,2014-11-24,0.04,2,0,0,
22760784,"Master bedroom, Melbourne CBD, convenient",52900916,Rachel,,Melbourne,-37.81036,144.95878,Private room,,5,0,,,5,0,0,
46490256,Stunning new entertainers delight meters to beach,286811627,Greer,,Port Phillip,-37.88387,144.99001,Entire home/apt,,5,0,,,1,0,0,
29192466,South Yarra Warm Home,219986826,Jessica,,Stonnington,-37.83669,144.99442,Private room,,2,0,,,1,0,0,
4943537,Room in pretty victorian cottage,20239082,Kate,,Maribyrnong,-37.80171,144.89317,Private room,,2,71,2020-01-22,0.64,1,0,0,
13065716,"Comfortable, convenient and quiet inner-city pad",27023858,Pinar,,Yarra,-37.77959,144.96802,Entire home/apt,,2,7,2016-09-30,0.08,1,0,0,
50472722,"cozy, 15 mins from Airport, free parking & wifi",399007066,Lydia,,Brimbank,-37.77364,144.77374,Entire home/apt,,1,22,2024-03-01,1.80,1,0,21,
649765545967812530,Entire private cottage with own backyard,51381389,Jun,,Whitehorse,-37.80612,145.1241,Entire home/apt,258,2,46,2024-02-18,2.17,1,90,9,
849563974022890760,Super comfy - super spacious - walk to CBD,48976121,Robert,,Yarra,-37.80811124339622,144.98970277355943,Entire home/apt,261,1,34,2024-02-14,3.01,4,260,34,
698176704256042116,"1 Bed, 1 Bath - Gym & Pool",54123455,Dominic,,Yarra,-37.8100486,145.0068612,Entire home/apt,100,2,25,2024-03-08,1.68,1,107,21,
20096293,Heart of Carlton,37843457,Nicole,,Melbourne,-37.80457,144.9649,Private room,,1,0,,,1,0,0,
32155666,Quiet 5 minutes walk to VU and Footscray shops 2,241221283,Dv,,Maribyrnong,-37.79707,144.89887,Private room,,5,10,2020-02-06,0.16,4,0,0,
38590589,Room for resting,289216172,Yo,,Hobsons Bay,-37.86087,144.7756,Private room,,1,0,,,2,0,0,
54386948,New 4  bedrooms home in a friendly neighborhood!!!,441507224,Shiva,,Melton,-37.62627,144.70064,Entire home/apt,290,2,33,2023-08-13,1.28,1,198,7,
9914745,28th Floor Spacious 2BR Great Views,50976133,Amy,,Melbourne,-37.82778,144.95639,Entire home/apt,,5,1,2016-01-10,0.01,1,0,0,
4930970,Fantastic Location in Carlton,4971509,Nadeen,,Melbourne,-37.79747,144.96826,Private room,650,10,109,2020-03-08,0.98,1,348,0,
940077585396277845,CBD sky high apt 2B,254627785,Kathy,,Melbourne,-37.81595,144.95498,Entire home/apt,422,1,5,2024-01-13,0.64,14,232,5,
1103911121317271731,独立经济实惠舒适阳光房,176848493,琼,,Boroondara,-37.793392299847106,145.07745121447812,Private room,58,1,0,,,6,263,0,
769991381837252242,Stylish modern room near lake with high speed wifi,103150433,Shweta,,Wyndham,-37.83649,144.67152,Private room,70,1,7,2023-02-10,0.44,1,339,0,
36039581,Spacious Queen bedroom with garden view door lock,107196283,Chunhui,,Casey,-38.07309,145.27698,Private room,60,1,3,2024-02-17,0.05,9,65,1,
913351212585029696,LUXE City view Southbank Apartment,488554035,Karan,,Melbourne,-37.82555269152814,144.96507522962855,Entire home/apt,233,2,35,2024-03-09,3.82,3,60,35,
53519275,Deloraine Homestead -Property 11kms from Warburton,104990277,Matt And Courtney,,Yarra Ranges,-37.80234,145.65619,Entire home/apt,400,2,55,2024-03-17,2.02,2,155,28,
28769381,"Spacious One bedroom, in the heart of Collingwood",2240147,Bianca,,Yarra,-37.80471,144.98715,Entire home/apt,,1,2,2019-01-08,0.03,1,0,0,
874798081342639903,Three Bedroom Apartments  @ Liberty 1,511016726,Liberty,,Maribyrnong,-37.80050950878101,144.9081888985492,Entire home/apt,692,1,0,,,3,339,0,
39398691,Sky One Apartment Perfect view WIFI 14B,284364084,LaMaison,,Whitehorse,-37.82061,145.1226,Entire home/apt,161,2,50,2024-03-02,0.94,32,75,20,
769261413191537364,4B 3B 2stories house for 8,489281063,Vanessa,,Wyndham,-37.88471,144.7182,Entire home/apt,345,2,1,2022-12-31,0.07,4,89,0,
50778598,"Modern 3 Bedroom, 2.5 Bathroom House by the Beach",180379728,Kylie,,Frankston,-38.12028,145.12856,Entire home/apt,353,3,8,2023-08-28,0.33,2,290,3,
46835268,Werribee Whare,349701,Julia,,Wyndham,-37.89133,144.67103,Entire home/apt,170,1,10,2023-03-11,0.25,1,88,0,
5696505,Ivanhoe Modern Apartment,29533844,Charlie,,Banyule,-37.77096,145.04907,Entire home/apt,,1,12,2016-02-10,0.11,1,0,0,
853055533570017116,Stunning South Yarra home,93391912,Charlotte,,Stonnington,-37.84379052427617,145.00325059940425,Entire home/apt,554,4,24,2024-02-24,2.06,39,166,24,
5767593,SUN DRENCHED TWO BEDROOM TOP FLOOR,29922569,Donna,,Port Phillip,-37.886,144.98743,Private room,,2,0,,,1,0,0,
46980268,Friendly house,379813770,Panagiotis,,Hume,-37.56161,144.697,Private room,350,1,0,,,1,90,0,
691050795628196573,Modern Townhouse | Easy Access to City & Airport,412159033,Jane,,Maribyrnong,-37.77759,144.87441,Private room,115,3,23,2024-01-02,1.21,2,39,11,
12293289,Aquila Nova Retreat - Sol Spa Suite,66261359,Alex,,Yarra Ranges,-37.88414,145.39148,Entire home/apt,489,1,164,2024-03-03,1.77,4,356,29,
933592316967986209,A room for you and yours,439608260,Mare,,Wyndham,-37.86956832674843,144.61829353591435,Private room,78,1,1,2023-12-14,0.31,1,269,1,
677872538509096646,Chalet - stunning Yarra Valley views,59080076,Anne,,Yarra Ranges,-37.75431573903879,145.69524960740966,Entire home/apt,250,2,47,2024-02-16,2.94,5,283,41,
640811493743055902,Resort style luxury on the Mornington Peninsula!,24056211,Blair,,Frankston,-38.18382,145.15549,Private room,122,1,105,2024-03-14,4.88,2,236,52,
991019607782110601,Spacious and quiet room,103832159,Mai,,Brimbank,-37.78348603841967,144.82701466551484,Private room,50,3,0,,,2,243,0,
24045497,Clo - Light Bright Home King Bed Secure Garden,101279018,Peter,,Whittlesea,-37.59496,145.08131,Entire home/apt,390,4,106,2024-02-05,1.46,3,62,14,
17312396,The Perfect get away room 2,63866258,April,,Cardinia,-38.07305,145.42209,Private room,57,1,3,2021-01-21,0.07,3,181,0,
17610060,Shearers Qtrs. Great for famalies,27805462,Laurie,,Hume,-37.62988,144.74772,Entire home/apt,416,1,7,2024-01-25,0.10,4,89,1,
1002094,Heart of the CBD,1764883,Jacqui And David,,Melbourne,-37.81011,144.97036,Entire home/apt,199,3,130,2024-02-24,0.99,1,331,7,
876731899731489947,South Yarra Urban Haven,133494514,Melbourne Furnished Apartments,,Stonnington,-37.846157774620885,144.99967661057352,Entire home/apt,388,1,12,2024-03-04,1.14,36,333,12,
6369380,Evora Cottage,11755700,Nickett,,Yarra Ranges,-37.83492,145.35689,Entire home/apt,383,1,137,2024-02-13,1.43,6,355,18,
1014921358574774920,Chic Short Stay Retreat at Doncaster,284364084,LaMaison,,Manningham,-37.784386916167335,145.12746216131688,Entire home/apt,169,2,6,2024-03-05,1.86,32,230,6,
33443123,Big comfort villa in Melbourne,244502930,Annika & Amon,,Wyndham,-37.85843,144.75187,Entire home/apt,379,2,9,2023-12-25,0.15,62,107,1,
703779868897689382,Stunning 2B North Mel apt next to Uni #FREEParking,213225288,Ming,,Melbourne,-37.80163,144.95659,Entire home/apt,232,1,91,2024-03-03,4.82,39,77,53,
1095243197037719914,Hills of Berwick 3bd 2bth - Town House,43321650,Jess,,Casey,-38.02527945642982,145.35435730804664,Entire home/apt,258,2,0,,,12,150,0,
1084599313366822117,"Seaview 2BR. w/ Free parking, Pool, Sauna, Balcony",394805238,Vincent,,Melbourne,-37.8148955995223,144.95341025533753,Entire home/apt,162,1,4,2024-03-04,3.00,30,114,4,
615495451155761043,Domi Rentals - The Kanooka Home,45356831,Domi,,Monash,-37.92086,145.12665,Entire home/apt,791,14,0,,,56,337,0,
830767360714011510,Ensuite+private bath toilet+CBD+Airport,501741740,Sam,,Wyndham,-37.8417121,144.72237,Private room,75,1,6,2023-10-01,0.48,3,158,4,
29680721,RRR Homes,75787076,Roz,,Wyndham,-37.90642,144.63108,Private room,79,100,0,,,2,365,0,
934430072821597318,Victoria Market 1B1B Kids Haven&Netflix,488148725,Songyan,,Melbourne,-37.80855,144.95965,Entire home/apt,211,1,22,2024-02-19,2.92,3,76,22,
20805883,"A private room close to public transtport, shops.",149187918,Kevin,,Stonnington,-37.85636,145.01059,Private room,,2,0,,,1,0,0,
34947311,"Perfect Location, Perfect Apartment!!",52906920,Elaine,,Stonnington,-37.84518,144.99657,Entire home/apt,350,5,0,,,1,360,0,
904084450732899949,Cosy House in outer east,517658052,Husaina,,Whitehorse,-37.82671,145.19884,Private room,160,1,1,2023-06-02,0.10,1,364,1,
579187662707100672,Contemporary 2BR apt in central Melb-Collins House,213225288,Ming,,Melbourne,-37.81683,144.9577,Entire home/apt,244,1,88,2024-03-03,3.82,39,63,42,
5364275,"Melbourne Farm Stay, Signature Room",27805462,Laurie,,Hume,-37.62827,144.7482,Entire home/apt,454,2,2,2022-05-21,0.03,4,88,0,
8703859,Pascoe Palace - the place to be!,45581182,Anna,,Moreland,-37.73425,144.93738,Private room,69,1,31,2024-02-29,0.31,1,357,20,
9960520,Refurbished  2 bedrooms apartment,38145489,Gilad,,Glen Eira,-37.87193,145.00476,Entire home/apt,,1,4,2016-03-24,0.04,1,0,0,
39900069,"JZ One
Brand New 3 Bedrooms+2.5 Bathrooms",135303592,Jojo,,Whitehorse,-37.81864,145.11725,Entire home/apt,220,2,22,2024-02-17,0.45,1,17,3,
861940362110158861,Maroondah 3BR Brick House Free Wi-Fi Parking,244502930,Annika & Amon,,Maroondah,-37.80736,145.24319,Entire home/apt,360,2,4,2023-10-21,0.35,62,334,4,
40970089,The comfy room,312146024,Sirat,,Whitehorse,-37.85159,145.11266,Private room,,1,0,,,1,0,0,
23613979,"Stylish, Sunny, Spacious, Beautiful Home. Walk to Everything",176655827,Trudi,,Boroondara,-37.84309,145.05078,Entire home/apt,269,4,210,2024-02-14,2.96,1,56,31,
18915757,Nightcap at Ferntree Gully Hotel Apartment,131838451,Ferntree Gully,,Knox,-37.88973,145.29855,Private room,263,1,3,2019-12-14,0.04,2,267,0,
8361075,10 mins to Flemington Races & city,19332057,Irene,,Maribyrnong,-37.79624,144.89628,Private room,,2,1,2015-10-15,0.01,3,0,0,
8476153,Contemporary room with ensuite,22666853,Kathy,,Maribyrnong,-37.79942,144.87379,Private room,,3,0,,,1,0,0,
904897545011568969,Cozy Haven Retreat-Melbourne Footscray Apartment,194940228,Seyma,,Maribyrnong,-37.79684,144.86782,Entire home/apt,108,2,20,2024-01-04,3.13,1,258,20,
